#,Date-time,Nest,Ambient
1276,09/08/11 04:32:44 AM,34.229,21.604
1277,09/08/11 04:33:44 AM,34.413,21.7
1278,09/08/11 04:34:44 AM,34.413,21.604
1279,09/08/11 04:35:44 AM,34.863,21.581
1280,09/08/11 04:36:44 AM,34.598,21.652
1281,09/08/11 04:37:44 AM,34.836,21.748
1282,09/08/11 04:38:44 AM,34.545,21.581
1283,09/08/11 04:39:44 AM,34.308,21.772
1284,09/08/11 04:40:44 AM,34.176,21.724
1285,09/08/11 04:41:44 AM,34.124,21.676
1286,09/08/11 04:42:44 AM,34.045,21.676
1287,09/08/11 04:43:44 AM,33.992,21.676
1288,09/08/11 04:44:44 AM,33.94,21.724
1289,09/08/11 04:45:44 AM,33.94,21.628
1290,09/08/11 04:46:44 AM,33.914,21.7
1291,09/08/11 04:47:44 AM,33.887,21.772
1292,09/08/11 04:48:44 AM,33.835,21.7
1293,09/08/11 04:49:44 AM,33.835,21.795
1294,09/08/11 04:50:44 AM,33.757,21.7
1295,09/08/11 04:51:44 AM,33.704,21.795
1296,09/08/11 04:52:44 AM,33.652,21.7
1297,09/08/11 04:53:44 AM,33.626,21.652
1298,09/08/11 04:54:44 AM,33.574,21.748
1299,09/08/11 04:55:44 AM,33.261,21.652
1300,09/08/11 04:56:44 AM,33.105,21.724
1301,09/08/11 04:57:44 AM,32.924,21.772
1302,09/08/11 04:58:44 AM,33.157,21.628
1303,09/08/11 04:59:44 AM,33.079,21.772
1304,09/08/11 05:00:44 AM,33.001,21.819
1305,09/08/11 05:01:44 AM,32.949,21.724
1306,09/08/11 05:02:44 AM,32.924,21.748
1307,09/08/11 05:03:44 AM,32.898,21.7
1308,09/08/11 05:04:44 AM,32.898,21.724
1309,09/08/11 05:05:44 AM,32.924,21.724
1310,09/08/11 05:06:44 AM,32.924,21.795
1311,09/08/11 05:07:44 AM,33.105,21.843
1312,09/08/11 05:08:44 AM,33.105,21.724
1313,09/08/11 05:09:44 AM,33.261,21.652
1314,09/08/11 05:10:44 AM,34.124,21.795
1315,09/08/11 05:11:44 AM,33.94,21.652
1316,09/08/11 05:12:44 AM,33.835,21.676
1317,09/08/11 05:13:44 AM,33.757,21.628
1318,09/08/11 05:14:44 AM,33.704,21.795
1319,09/08/11 05:15:44 AM,33.704,21.628
1320,09/08/11 05:16:44 AM,33.704,21.772
1321,09/08/11 05:17:44 AM,33.704,21.7
1322,09/08/11 05:18:44 AM,33.574,21.461
1323,09/08/11 05:19:44 AM,33.495,21.628
1324,09/08/11 05:20:44 AM,33.443,21.652
1325,09/08/11 05:21:44 AM,33.443,21.485
1326,09/08/11 05:22:44 AM,33.417,21.581
1327,09/08/11 05:23:44 AM,33.443,21.676
1328,09/08/11 05:24:44 AM,33.391,21.652
1329,09/08/11 05:25:44 AM,33.391,21.628
1330,09/08/11 05:26:44 AM,33.391,21.581
1331,09/08/11 05:27:44 AM,33.391,21.628
1332,09/08/11 05:28:44 AM,33.443,21.628
1333,09/08/11 05:29:44 AM,33.443,21.748
1334,09/08/11 05:30:44 AM,33.443,21.7
1335,09/08/11 05:31:44 AM,33.469,21.7
1336,09/08/11 05:32:44 AM,33.521,21.748
1337,09/08/11 05:33:44 AM,33.548,21.676
1338,09/08/11 05:34:44 AM,33.6,21.748
1339,09/08/11 05:35:44 AM,33.757,21.7
1340,09/08/11 05:36:44 AM,33.704,21.724
1341,09/08/11 05:37:44 AM,33.678,21.7
1342,09/08/11 05:38:44 AM,33.626,21.676
1343,09/08/11 05:39:44 AM,33.6,21.628
1344,09/08/11 05:40:44 AM,33.548,21.557
1345,09/08/11 05:41:44 AM,33.574,21.724
1346,09/08/11 05:42:44 AM,33.574,21.628
1347,09/08/11 05:43:44 AM,33.626,21.724
1348,09/08/11 05:44:44 AM,33.678,21.676
1349,09/08/11 05:45:44 AM,33.73,21.819
1350,09/08/11 05:46:44 AM,34.757,21.604
1351,09/08/11 05:47:44 AM,34.81,21.7
1352,09/08/11 05:48:44 AM,35.823,21.628
1353,09/08/11 05:49:44 AM,36.471,21.652
1354,09/08/11 05:50:44 AM,36.851,21.604
1355,09/08/11 05:51:44 AM,33.521,21.652
1356,09/08/11 05:52:44 AM,33.027,21.557
1357,09/08/11 05:53:44 AM,33.105,21.509
1358,09/08/11 05:54:44 AM,32.458,21.557
1359,09/08/11 05:55:44 AM,31.612,21.413
1360,09/08/11 05:56:44 AM,31.535,21.39
1361,09/08/11 05:57:44 AM,31.103,21.485
1362,09/08/11 05:58:44 AM,30.697,21.485
1363,09/08/11 05:59:44 AM,30.268,21.533
1364,09/08/11 06:00:44 AM,30.117,21.461
1365,09/08/11 06:01:44 AM,29.79,21.485
1366,09/08/11 06:02:44 AM,29.439,21.509
1367,09/08/11 06:03:44 AM,29.215,21.509
1368,09/08/11 06:04:44 AM,28.816,21.437
1369,09/08/11 06:05:44 AM,28.345,21.437
1370,09/08/11 06:06:44 AM,28.345,21.533
1371,09/08/11 06:07:44 AM,27.974,21.628
1372,09/08/11 06:08:44 AM,27.825,21.509
1373,09/08/11 06:09:44 AM,27.604,21.581
1374,09/08/11 06:10:44 AM,27.112,21.485
1375,09/08/11 06:11:44 AM,27.136,21.461
1376,09/08/11 06:12:44 AM,27.087,21.485
1377,09/08/11 06:13:44 AM,26.818,21.509
1378,09/08/11 06:14:44 AM,26.5,21.509
1379,09/08/11 06:15:44 AM,26.5,21.604
1380,09/08/11 06:16:44 AM,26.256,21.437
1381,09/08/11 06:17:44 AM,29.74,21.461
1382,09/08/11 06:18:44 AM,32.073,21.628
1383,09/08/11 06:19:44 AM,32.898,21.628
1384,09/08/11 06:20:44 AM,33.183,21.676
1385,09/08/11 06:21:44 AM,33.521,21.7
1386,09/08/11 06:22:44 AM,34.019,21.7
1387,09/08/11 06:23:44 AM,34.492,21.7
1388,09/08/11 06:24:44 AM,33.992,21.604
1389,09/08/11 06:25:44 AM,33.835,21.652
1390,09/08/11 06:26:44 AM,33.73,21.437
1391,09/08/11 06:27:44 AM,33.626,21.533
1392,09/08/11 06:28:44 AM,33.6,21.652
1393,09/08/11 06:29:44 AM,33.548,21.676
1394,09/08/11 06:30:44 AM,33.574,21.652
1395,09/08/11 06:31:44 AM,33.131,21.7
1396,09/08/11 06:32:44 AM,33.131,21.7
1397,09/08/11 06:33:44 AM,33.079,21.724
1398,09/08/11 06:34:44 AM,33.079,21.748
1399,09/08/11 06:35:44 AM,33.053,21.819
1400,09/08/11 06:36:44 AM,33.053,21.795
1401,09/08/11 06:37:44 AM,33.261,21.748
1402,09/08/11 06:38:44 AM,33.287,21.772
1403,09/08/11 06:39:44 AM,33.287,21.7
1404,09/08/11 06:40:44 AM,33.235,21.772
1405,09/08/11 06:41:44 AM,33.261,21.772
1406,09/08/11 06:42:44 AM,33.757,21.867
1407,09/08/11 06:43:44 AM,33.548,21.963
1408,09/08/11 06:44:44 AM,33.574,21.819
1409,09/08/11 06:45:44 AM,33.574,21.843
1410,09/08/11 06:46:44 AM,33.6,21.843
1411,09/08/11 06:47:44 AM,33.887,21.891
1412,09/08/11 06:48:44 AM,35.85,21.772
1413,09/08/11 06:49:44 AM,37.425,21.772
1414,09/08/11 06:50:44 AM,37.838,21.819
1415,09/08/11 06:51:44 AM,34.916,21.724
1416,09/08/11 06:52:44 AM,34.202,21.915
1417,09/08/11 06:53:44 AM,33.626,21.843
1418,09/08/11 06:54:44 AM,32.975,21.939
1419,09/08/11 06:55:44 AM,32.51,21.939
1420,09/08/11 06:56:44 AM,32.33,21.915
1421,09/08/11 06:57:44 AM,31.97,21.915
1422,09/08/11 06:58:44 AM,31.357,22.011
1423,09/08/11 06:59:44 AM,30.722,22.058
1424,09/08/11 07:00:44 AM,30.243,22.082
1425,09/08/11 07:01:44 AM,29.79,22.058
1426,09/08/11 07:02:44 AM,29.64,22.154
1427,09/08/11 07:03:44 AM,28.766,22.106
1428,09/08/11 07:04:44 AM,28.369,22.154
1429,09/08/11 07:05:44 AM,28.444,22.202
1430,09/08/11 07:06:44 AM,27.53,22.202
1431,09/08/11 07:07:44 AM,27.259,22.178
1432,09/08/11 07:08:44 AM,27.161,22.154
1433,09/08/11 07:09:44 AM,26.965,22.226
1434,09/08/11 07:10:44 AM,26.818,22.202
1435,09/08/11 07:11:44 AM,26.5,22.178
1436,09/08/11 07:12:44 AM,26.304,22.298
1437,09/08/11 07:13:44 AM,26.109,22.321
1438,09/08/11 07:14:44 AM,25.987,22.321
1439,09/08/11 07:15:44 AM,25.817,22.321
1440,09/08/11 07:16:44 AM,25.768,22.321
1441,09/08/11 07:17:44 AM,25.72,22.25
1442,09/08/11 07:18:44 AM,25.574,22.369
1443,09/08/11 07:19:44 AM,25.671,22.345
1444,09/08/11 07:20:44 AM,25.55,22.393
1445,09/08/11 07:21:44 AM,25.307,22.321
1446,09/08/11 07:22:44 AM,25.355,22.369
1447,09/08/11 07:23:44 AM,25.186,22.441
1448,09/08/11 07:24:44 AM,25.016,22.513
1449,09/08/11 07:25:44 AM,24.919,22.513
1450,09/08/11 07:26:44 AM,25.089,22.537
1451,09/08/11 07:27:44 AM,25.04,22.585
1452,09/08/11 07:28:44 AM,24.944,22.609
1453,09/08/11 07:29:44 AM,24.847,22.609
1454,09/08/11 07:30:44 AM,24.823,22.609
1455,09/08/11 07:31:44 AM,24.726,22.681
1456,09/08/11 07:32:44 AM,24.677,22.681
1457,09/08/11 07:33:44 AM,24.677,22.705
1458,09/08/11 07:34:44 AM,24.653,22.657
1459,09/08/11 07:35:44 AM,24.629,22.705
1460,09/08/11 07:36:44 AM,24.581,22.753
1461,09/08/11 07:37:44 AM,24.581,22.729
1462,09/08/11 07:38:44 AM,24.557,22.657
1463,09/08/11 07:39:44 AM,24.557,22.753
1464,09/08/11 07:40:44 AM,24.508,22.824
1465,09/08/11 07:41:44 AM,24.726,22.776
1466,09/08/11 07:42:44 AM,26.72,22.824
1467,09/08/11 07:43:44 AM,28.617,22.8
1468,09/08/11 07:44:44 AM,31.433,22.824
1469,09/08/11 07:45:44 AM,32.098,22.896
1470,09/08/11 07:46:44 AM,33.339,22.968
1471,09/08/11 07:47:44 AM,33.209,22.944
1472,09/08/11 07:48:44 AM,33.548,22.944
1473,09/08/11 07:49:44 AM,34.308,23.016
1474,09/08/11 07:50:44 AM,37.069,23.088
1475,09/08/11 07:51:44 AM,36.362,23.04
1476,09/08/11 07:52:44 AM,37.315,23.088
1477,09/08/11 07:53:44 AM,35.958,23.04
1478,09/08/11 07:54:44 AM,36.552,23.016
1479,09/08/11 07:55:44 AM,36.146,23.088
1480,09/08/11 07:56:44 AM,35.823,23.184
1481,09/08/11 07:57:44 AM,35.609,23.16
1482,09/08/11 07:58:44 AM,35.85,23.136
1483,09/08/11 07:59:44 AM,36.552,23.136
1484,09/08/11 08:00:44 AM,35.208,23.16
1485,09/08/11 08:01:44 AM,35.77,23.232
1486,09/08/11 08:02:44 AM,36.092,23.232
1487,09/08/11 08:03:44 AM,36.96,23.256
1488,09/08/11 08:04:44 AM,37.288,23.304
1489,09/08/11 08:05:44 AM,37.563,23.304
1490,09/08/11 08:06:44 AM,38.532,23.256
1491,09/08/11 08:07:44 AM,38.784,23.184
1492,09/08/11 08:08:44 AM,39.065,23.112
1493,09/08/11 08:09:44 AM,38.644,23.088
1494,09/08/11 08:10:44 AM,38.868,23.16
1495,09/08/11 08:11:44 AM,39.149,23.088
1496,09/08/11 08:12:44 AM,39.318,23.136
1497,09/08/11 08:13:44 AM,38.226,23.184
1498,09/08/11 08:14:44 AM,38.924,23.232
1499,09/08/11 08:15:44 AM,39.065,23.232
1500,09/08/11 08:16:44 AM,39.375,23.28
1501,09/08/11 08:17:44 AM,39.262,23.304
1502,09/08/11 08:18:44 AM,39.036,23.184
1503,09/08/11 08:19:44 AM,38.98,23.208
1504,09/08/11 08:20:44 AM,39.205,23.256
1505,09/08/11 08:21:44 AM,38.924,23.304
1506,09/08/11 08:22:44 AM,39.318,23.28
1507,09/08/11 08:23:44 AM,38.952,23.256
1508,09/08/11 08:24:44 AM,39.375,23.28
1509,09/08/11 08:25:44 AM,37.535,23.232
1510,09/08/11 08:26:44 AM,35.931,23.256
1511,09/08/11 08:27:44 AM,35.85,23.28
1512,09/08/11 08:28:44 AM,34.916,23.328
1513,09/08/11 08:29:44 AM,34.334,23.184
1514,09/08/11 08:30:44 AM,34.308,23.304
1515,09/08/11 08:31:44 AM,33.521,23.28
1516,09/08/11 08:32:44 AM,33.339,23.28
1517,09/08/11 08:33:44 AM,33.027,23.424
1518,09/08/11 08:34:44 AM,32.613,23.4
1519,09/08/11 08:35:44 AM,31.179,23.593
1520,09/08/11 08:36:44 AM,31.765,23.472
1521,09/08/11 08:37:44 AM,31.51,23.641
1522,09/08/11 08:38:44 AM,31.74,23.665
1523,09/08/11 08:39:44 AM,31.306,23.569
1524,09/08/11 08:40:44 AM,33.131,23.569
1525,09/08/11 08:41:44 AM,34.492,23.761
1526,09/08/11 08:42:44 AM,36.281,23.665
1527,09/08/11 08:43:44 AM,36.012,23.689
1528,09/08/11 08:44:44 AM,37.178,23.689
1529,09/08/11 08:45:44 AM,37.783,23.689
1530,09/08/11 08:46:44 AM,37.838,23.665
1531,09/08/11 08:47:44 AM,38.337,23.713
1532,09/08/11 08:48:44 AM,37.7,23.761
1533,09/08/11 08:49:44 AM,37.069,23.737
1534,09/08/11 08:50:44 AM,37.178,23.785
1535,09/08/11 08:51:44 AM,38.143,23.761
1536,09/08/11 08:52:44 AM,38.532,23.809
1537,09/08/11 08:53:44 AM,38.449,23.785
1538,09/08/11 08:54:44 AM,38.728,23.761
1539,09/08/11 08:55:44 AM,38.868,23.809
1540,09/08/11 08:56:44 AM,39.149,23.713
1541,09/08/11 08:57:44 AM,39.346,23.689
1542,09/08/11 08:58:44 AM,38.337,23.809
1543,09/08/11 08:59:44 AM,37.728,23.785
1544,09/08/11 09:00:44 AM,37.096,23.905
1545,09/08/11 09:01:44 AM,36.2,23.881
1546,09/08/11 09:02:44 AM,35.102,23.761
1547,09/08/11 09:03:44 AM,35.022,23.857
1548,09/08/11 09:04:44 AM,33.652,23.833
1549,09/08/11 09:05:44 AM,34.019,23.833
1550,09/08/11 09:06:44 AM,33.365,23.905
1551,09/08/11 09:07:44 AM,33.105,23.93
1552,09/08/11 09:08:44 AM,31.919,23.954
1553,09/08/11 09:09:44 AM,32.15,23.978
1554,09/08/11 09:10:44 AM,32.665,23.857
1555,09/08/11 09:11:44 AM,30.9,24.002
1556,09/08/11 09:12:44 AM,31.052,24.026
1557,09/08/11 09:13:44 AM,30.824,24.026
1558,09/08/11 09:14:44 AM,30.722,23.978
1559,09/08/11 09:15:44 AM,30.874,23.881
1560,09/08/11 09:16:44 AM,30.217,23.833
1561,09/08/11 09:17:44 AM,29.84,23.881
1562,09/08/11 09:18:44 AM,31.74,23.978
1563,09/08/11 09:19:44 AM,33.287,23.881
1564,09/08/11 09:20:44 AM,36.606,23.978
1565,09/08/11 09:21:44 AM,35.904,24.002
1566,09/08/11 09:22:44 AM,37.563,24.074
1567,09/08/11 09:23:44 AM,37.015,24.219
1568,09/08/11 09:24:44 AM,36.878,24.243
1569,09/08/11 09:25:44 AM,37.015,24.098
1570,09/08/11 09:26:44 AM,37.042,24.195
1571,09/08/11 09:27:44 AM,37.015,24.146
1572,09/08/11 09:28:44 AM,36.987,24.219
1573,09/08/11 09:29:44 AM,36.525,24.291
1574,09/08/11 09:30:44 AM,36.498,24.291
1575,09/08/11 09:31:44 AM,36.606,24.267
1576,09/08/11 09:32:44 AM,36.579,24.339
1577,09/08/11 09:33:44 AM,36.2,24.388
1578,09/08/11 09:34:44 AM,36.146,24.46
1579,09/08/11 09:35:44 AM,36.362,24.557
1580,09/08/11 09:36:44 AM,36.281,24.605
1581,09/08/11 09:37:44 AM,36.444,24.581
1582,09/08/11 09:38:44 AM,36.525,24.508
1583,09/08/11 09:39:44 AM,36.552,24.412
1584,09/08/11 09:40:44 AM,36.606,24.412
1585,09/08/11 09:41:44 AM,36.389,24.532
1586,09/08/11 09:42:44 AM,35.582,24.581
1587,09/08/11 09:43:44 AM,35.636,24.484
1588,09/08/11 09:44:44 AM,36.2,24.532
1589,09/08/11 09:45:44 AM,35.208,24.46
1590,09/08/11 09:46:44 AM,35.155,24.46
1591,09/08/11 09:47:44 AM,35.235,24.412
1592,09/08/11 09:48:44 AM,35.395,24.436
1593,09/08/11 09:49:44 AM,36.796,24.532
1594,09/08/11 09:50:44 AM,37.673,24.46
1595,09/08/11 09:51:44 AM,38.254,24.46
1596,09/08/11 09:52:44 AM,38.004,24.581
1597,09/08/11 09:53:44 AM,37.398,24.653
1598,09/08/11 09:54:44 AM,37.042,24.798
1599,09/08/11 09:55:44 AM,37.069,24.823
1600,09/08/11 09:56:44 AM,36.851,24.774
1601,09/08/11 09:57:44 AM,37.618,24.823
1602,09/08/11 09:58:44 AM,38.84,24.798
1603,09/08/11 09:59:44 AM,38.449,24.798
1604,09/08/11 10:00:44 AM,38.56,24.895
1605,09/08/11 10:01:44 AM,38.728,25.016
1606,09/08/11 10:02:44 AM,38.924,25.089
1607,09/08/11 10:03:44 AM,39.121,24.75
1608,09/08/11 10:04:44 AM,39.205,24.944
1609,09/08/11 10:05:44 AM,39.262,24.871
1610,09/08/11 10:06:44 AM,39.346,24.895
1611,09/08/11 10:07:44 AM,39.431,25.113
1612,09/08/11 10:08:44 AM,39.318,24.774
1613,09/08/11 10:09:44 AM,39.29,24.823
1614,09/08/11 10:10:44 AM,39.065,24.919
1615,09/08/11 10:11:44 AM,38.868,24.944
1616,09/08/11 10:12:44 AM,38.98,24.944
1617,09/08/11 10:13:44 AM,39.065,24.895
1618,09/08/11 10:14:44 AM,39.234,24.46
1619,09/08/11 10:15:44 AM,39.262,24.677
1620,09/08/11 10:16:44 AM,39.403,24.677
1621,09/08/11 10:17:44 AM,39.036,24.557
1622,09/08/11 10:18:44 AM,37.838,24.532
1623,09/08/11 10:19:44 AM,37.59,24.532
1624,09/08/11 10:20:44 AM,37.618,24.75
1625,09/08/11 10:21:44 AM,36.933,24.653
1626,09/08/11 10:22:44 AM,35.743,24.653
1627,09/08/11 10:23:44 AM,35.77,24.75
1628,09/08/11 10:24:44 AM,35.475,25.04
1629,09/08/11 10:25:44 AM,35.235,24.871
1630,09/08/11 10:26:44 AM,34.545,25.137
1631,09/08/11 10:27:44 AM,34.492,25.137
1632,09/08/11 10:28:44 AM,34.229,24.944
1633,09/08/11 10:29:44 AM,33.73,24.992
1634,09/08/11 10:30:44 AM,33.469,25.428
1635,09/08/11 10:31:44 AM,33.157,24.992
1636,09/08/11 10:32:44 AM,32.924,25.04
1637,09/08/11 10:33:44 AM,32.562,24.968
1638,09/08/11 10:34:44 AM,32.433,25.234
1639,09/08/11 10:35:44 AM,32.433,25.234
1640,09/08/11 10:36:44 AM,32.15,25.21
1641,09/08/11 10:37:44 AM,31.944,25.283
1642,09/08/11 10:38:44 AM,31.74,25.38
1643,09/08/11 10:39:44 AM,31.23,25.283
1644,09/08/11 10:40:44 AM,31.103,25.283
1645,09/08/11 10:41:44 AM,30.9,25.113
1646,09/08/11 10:42:44 AM,30.849,25.137
1647,09/08/11 10:43:44 AM,30.95,25.113
1648,09/08/11 10:44:44 AM,30.621,25.089
1649,09/08/11 10:45:44 AM,30.545,25.089
1650,09/08/11 10:46:44 AM,31.357,24.798
1651,09/08/11 10:47:44 AM,32.82,24.919
1652,09/08/11 10:48:44 AM,33.783,24.847
1653,09/08/11 10:49:44 AM,34.81,24.895
1654,09/08/11 10:50:44 AM,35.502,24.677
1655,09/08/11 10:51:44 AM,35.904,24.702
1656,09/08/11 10:52:44 AM,36.2,24.774
1657,09/08/11 10:53:44 AM,36.444,24.702
1658,09/08/11 10:54:44 AM,36.579,24.726
1659,09/08/11 10:55:44 AM,36.688,24.605
1660,09/08/11 10:56:44 AM,36.769,24.484
1661,09/08/11 10:57:44 AM,36.851,24.629
1662,09/08/11 10:58:44 AM,34.519,24.702
1663,09/08/11 10:59:44 AM,32.253,24.605
1664,09/08/11 11:00:44 AM,31.357,24.677
1665,09/08/11 11:01:44 AM,34.176,24.653
1666,09/08/11 11:02:44 AM,34.124,24.629
1667,09/08/11 11:03:44 AM,29.389,24.557
1668,09/08/11 11:04:44 AM,37.37,24.557
1669,09/08/11 11:05:44 AM,37.673,24.581
1670,09/08/11 11:06:44 AM,38.282,24.774
1671,09/08/11 11:07:44 AM,38.7,24.847
1672,09/08/11 11:08:44 AM,38.98,24.871
1673,09/08/11 11:09:44 AM,34.651,24.75
1674,09/08/11 11:10:44 AM,28.593,24.944
1675,09/08/11 11:11:44 AM,28.023,24.944
1676,09/08/11 11:12:44 AM,27.235,25.04
1677,09/08/11 11:13:44 AM,27.85,24.992
1678,09/08/11 11:14:44 AM,28.171,25.089
1679,09/08/11 11:15:44 AM,27.161,25.016
1680,09/08/11 11:16:44 AM,28.072,25.089
1681,09/08/11 11:17:44 AM,28.072,25.258
1682,09/08/11 11:18:44 AM,28.147,25.137
1683,09/08/11 11:19:44 AM,28.369,25.186
1684,09/08/11 11:20:44 AM,28.543,25.016
1685,09/08/11 11:21:44 AM,27.653,25.016
1686,09/08/11 11:22:44 AM,27.505,25.186
1687,09/08/11 11:23:44 AM,28.221,25.234
1688,09/08/11 11:24:44 AM,28.27,25.089
1689,09/08/11 11:25:44 AM,28.097,25.016
1690,09/08/11 11:26:44 AM,27.998,25.258
1691,09/08/11 11:27:44 AM,27.776,25.331
1692,09/08/11 11:28:44 AM,26.891,25.307
1693,09/08/11 11:29:44 AM,27.112,25.428
1694,09/08/11 11:30:44 AM,29.215,25.525
1695,09/08/11 11:31:44 AM,28.295,25.501
1696,09/08/11 11:32:44 AM,27.776,25.428
1697,09/08/11 11:33:44 AM,26.72,25.38
1698,09/08/11 11:34:44 AM,26.793,25.404
1699,09/08/11 11:35:44 AM,27.186,25.501
1700,09/08/11 11:36:44 AM,27.481,25.453
1701,09/08/11 11:37:44 AM,27.358,25.477
1702,09/08/11 11:38:44 AM,26.818,25.428
1703,09/08/11 11:39:44 AM,26.72,25.501
1704,09/08/11 11:40:44 AM,27.284,25.598
1705,09/08/11 11:41:44 AM,27.407,25.623
1706,09/08/11 11:42:44 AM,26.353,25.623
1707,09/08/11 11:43:44 AM,26.916,25.72
1708,09/08/11 11:44:44 AM,27.579,25.768
1709,09/08/11 11:45:44 AM,27.161,25.817
1710,09/08/11 11:46:44 AM,27.358,26.061
1711,09/08/11 11:47:44 AM,34.281,25.987
1712,09/08/11 11:48:44 AM,35.662,26.036
1713,09/08/11 11:49:44 AM,35.636,25.841
1714,09/08/11 11:50:44 AM,36.227,25.939
1715,09/08/11 11:51:44 AM,36.444,25.866
1716,09/08/11 11:52:44 AM,36.606,25.841
1717,09/08/11 11:53:44 AM,36.661,25.72
1718,09/08/11 11:54:44 AM,37.042,25.72
1719,09/08/11 11:55:44 AM,37.206,25.72
1720,09/08/11 11:56:44 AM,37.618,25.598
1721,09/08/11 11:57:44 AM,30.495,25.623
1722,09/08/11 11:58:44 AM,29.966,25.695
1723,09/08/11 11:59:44 AM,29.464,25.623
1724,09/08/11 12:00:44 PM,29.265,25.72
1725,09/08/11 12:01:44 PM,28.816,25.525
1726,09/08/11 12:02:44 PM,29.29,25.671
1727,09/08/11 12:03:44 PM,29.315,26.158
1728,09/08/11 12:04:44 PM,28.568,25.793
1729,09/08/11 12:05:44 PM,29.165,25.793
1730,09/08/11 12:06:44 PM,29.265,25.939
1731,09/08/11 12:07:44 PM,29.09,26.085
1732,09/08/11 12:08:44 PM,28.941,25.963
1733,09/08/11 12:09:44 PM,28.27,26.28
1734,09/08/11 12:10:44 PM,29.515,26.158
1735,09/08/11 12:11:44 PM,28.916,26.329
1736,09/08/11 12:12:44 PM,28.816,26.353
1737,09/08/11 12:13:44 PM,27.85,26.231
1738,09/08/11 12:14:44 PM,29.464,26.304
1739,09/08/11 12:15:44 PM,37.178,26.085
1740,09/08/11 12:16:44 PM,38.143,26.061
1741,09/08/11 12:17:44 PM,38.504,26.231
1742,09/08/11 12:18:44 PM,38.784,25.987
1743,09/08/11 12:19:44 PM,38.868,25.89
1744,09/08/11 12:20:44 PM,38.952,26.012
1745,09/08/11 12:21:44 PM,37.096,25.793
1746,09/08/11 12:22:44 PM,39.318,26.036
1747,09/08/11 12:23:44 PM,39.036,25.963
1748,09/08/11 12:24:44 PM,40.0,26.28
1749,09/08/11 12:25:44 PM,40.0,26.182
1750,09/08/11 12:26:44 PM,40.142,26.207
1751,09/08/11 12:27:44 PM,32.381,26.036
1752,09/08/11 12:28:44 PM,29.59,26.134
1753,09/08/11 12:29:44 PM,29.49,26.818
1754,09/08/11 12:30:44 PM,28.965,26.036
1755,09/08/11 12:31:44 PM,29.464,25.841
1756,09/08/11 12:32:44 PM,28.196,25.939
1757,09/08/11 12:33:44 PM,28.916,25.939
1758,09/08/11 12:34:44 PM,27.974,25.987
1759,09/08/11 12:35:44 PM,28.642,26.085
1760,09/08/11 12:36:44 PM,29.265,25.987
1761,09/08/11 12:37:44 PM,28.394,25.817
1762,09/08/11 12:38:44 PM,28.667,25.793
1763,09/08/11 12:39:44 PM,30.672,25.768
1764,09/08/11 12:40:44 PM,28.468,25.89
1765,09/08/11 12:41:44 PM,28.766,25.963
1766,09/08/11 12:42:44 PM,30.52,26.109
1767,09/08/11 12:43:44 PM,28.593,26.109
1768,09/08/11 12:44:44 PM,28.543,26.085
1769,09/08/11 12:45:44 PM,28.593,26.378
1770,09/08/11 12:46:44 PM,28.245,26.378
1771,09/08/11 12:47:44 PM,28.965,26.329
1772,09/08/11 12:48:44 PM,30.444,26.378
1773,09/08/11 12:49:44 PM,29.715,26.378
1774,09/08/11 12:50:44 PM,27.974,26.378
1775,09/08/11 12:51:44 PM,28.023,26.524
1776,09/08/11 12:52:44 PM,28.99,26.598
1777,09/08/11 12:53:44 PM,30.469,26.842
1778,09/08/11 12:54:44 PM,29.29,26.744
1779,09/08/11 12:55:44 PM,28.766,26.818
1780,09/08/11 12:56:44 PM,28.493,26.671
1781,09/08/11 12:57:44 PM,28.816,26.94
1782,09/08/11 12:58:44 PM,28.345,26.402
1783,09/08/11 12:59:44 PM,27.801,26.451
1784,09/08/11 01:00:44 PM,28.444,26.378
1785,09/08/11 01:01:44 PM,28.122,26.353
1786,09/08/11 01:02:44 PM,27.727,26.304
1787,09/08/11 01:03:44 PM,27.407,26.378
1788,09/08/11 01:04:44 PM,27.924,26.256
1789,09/08/11 01:05:44 PM,28.048,26.182
1790,09/08/11 01:06:44 PM,28.147,26.256
1791,09/08/11 01:07:44 PM,28.196,26.207
1792,09/08/11 01:08:44 PM,27.875,26.182
1793,09/08/11 01:09:44 PM,27.924,26.378
1794,09/08/11 01:10:44 PM,27.801,26.28
1795,09/08/11 01:11:44 PM,28.891,26.231
1796,09/08/11 01:12:44 PM,27.604,26.207
1797,09/08/11 01:13:44 PM,29.24,26.256
1798,09/08/11 01:14:44 PM,38.254,26.353
1799,09/08/11 01:15:44 PM,39.8,26.353
1800,09/08/11 01:16:44 PM,39.601,26.5
1801,09/08/11 01:17:44 PM,38.032,26.426
1802,09/08/11 01:18:44 PM,40.544,26.402
1803,09/08/11 01:19:44 PM,40.66,26.402
1804,09/08/11 01:20:44 PM,40.286,26.426
1805,09/08/11 01:21:44 PM,39.29,26.524
1806,09/08/11 01:22:44 PM,40.804,26.622
1807,09/08/11 01:23:44 PM,38.896,26.451
1808,09/08/11 01:24:44 PM,40.92,26.353
1809,09/08/11 01:25:44 PM,40.862,26.329
1810,09/08/11 01:26:44 PM,40.833,26.256
1811,09/08/11 01:27:44 PM,40.891,26.182
1812,09/08/11 01:28:44 PM,39.743,26.646
